tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569720008630149120,negative,1.0,Can't Tell,0.6589,American,,mjsorci,nan,0,I have almost 3 million miles w u so I am loyal to u. When r u going to reciprocate? What a joke,,2015-02-22 20:46:49,,
569719978993152000,negative,1.0,Customer Service Issue,1.0,American,,troubledsoul99,nan,0,"Thank you for holding, we apologize for the delay in answering your call. To speak to a representative please continue to hold.",,2015-02-22 20:46:42,"Raleigh, NC",
569719693780496384,negative,1.0,Bad Flight,0.6952,American,,breakhtemark,nan,0,Weahter was not involved.,,2015-02-22 20:45:34,"Portland, OR",Pacific Time (US & Canada)
569719540520628224,negative,1.0,Customer Service Issue,1.0,American,,dogbuckeye,nan,0,"No, I was on hold for 4 1/2 hours. 3 diff agents each w/ different information, frustrating, kept getting txfd...",,2015-02-22 20:44:57,,
569719449458094080,negative,1.0,Customer Service Issue,1.0,American,,troubledsoul99,nan,0,I'm still on hold if you're wondering... 4 hours 37 minutes and counting. #ServiceFail #OnHoldForever #Suboptimal,,2015-02-22 20:44:36,"Raleigh, NC",
569718904131420161,negative,1.0,Flight Attendant Complaints,1.0,American,,wadekoehler,nan,0,I have never seen such incompetency from a gate agent in years of business travel DFW B16 gate agent needs training or new job,,2015-02-22 20:42:26,"Bloomington, IL",Central Time (US & Canada)
569718802029666305,negative,0.6579,Customer Service Issue,0.6579,American,,nrosenb1,nan,0,it says changes can't be made online,,2015-02-22 20:42:01,,
569718651709820930,neutral,1.0,,,American,,hteByronCraig,nan,0,what's the status of flights for Tuesday out of Dallas??,,2015-02-22 20:41:26,Dallas | Los Angeles,Central Time (US & Canada)
569718484151750656,negative,1.0,Cancelled Flight,0.6753,American,,nickcunningham1,nan,0,"Hey you Cancelled Flightled my flight, and I can't get someone on the phone to rebook (2 hour wait minimum). Can I get some service?",,2015-02-22 20:40:46,Washington D.C.,
569718465034096640,negative,1.0,Customer Service Issue,0.6795,American,,brooklynbrood,nan,0,"our ft 1261 TUS/DFW (w/cx to LGA) tomorrow Cancelled Flighted, 4 hrs so far waiting for call back. What should we do? Need to get to nyc","[40.67072447, -73.97727422]",2015-02-22 20:40:41,"Brooklyn, NY",Eastern Time (US & Canada)
569718461217308673,negative,1.0,Customer Service Issue,0.6965,American,,MeganStephens74,nan,0,"and our meals are also on us, because this company does not care about hteir #customers. Truly disgraceful.",,2015-02-22 20:40:40,"Philadelphia, PA",Atlantic Time (Canada)
569718410944188417,negative,1.0,Can't Tell,1.0,American,,Nutz_80,nan,0,by far the best example of the worst company,,2015-02-22 20:40:28,,
569718285060706304,negative,1.0,Can't Tell,0.6684,American,,MeganStephens74,nan,0,"cost me a day of vacation ($350 hotel stay), day of dog boarding, and a day of airport parking.",,2015-02-22 20:39:58,"Philadelphia, PA",Atlantic Time (Canada)
569718162595426304,positive,1.0,,,American,,mosdefmikey,nan,0,Got my bags this morning! Thanks!,"[24.55401318, -81.80300774]",2015-02-22 20:39:29,"st paul, minnesota",
569717866611630081,positive,1.0,,,American,,hte_Dyp,nan,0,"Joanna is wonderful, new flight booked by a very friendly and helpful agent during a very stressful day! Thank you!",,2015-02-22 20:38:18,"Madison, WI",Central Time (US & Canada)
569717739113320448,negative,1.0,Flight Attendant Complaints,0.6646,American,,MeganStephens74,nan,0,and the way I have been spoken to by #DFW and #Mia employees is truly disgusting. Save the pain fly with anyone else,,2015-02-22 20:37:48,"Philadelphia, PA",Atlantic Time (Canada)
569717632993263616,negative,1.0,Customer Service Issue,0.6809999999999999,American,,Taylorgnomey,nan,0,I'm home & only 9hr Late Flight. No thanks to your service centre - hteir plan involved 4 flight legs all across NA and 2 full days..,,2015-02-22 20:37:23,,
569717605277130752,negative,1.0,Lost Luggage,1.0,American,,mjsorci,nan,0,thx for losing my bag. How hard is it to care for a bag w PRIORITY on it?why do u cont to not care for EP's?,,2015-02-22 20:37:16,,
569717037464838144,positive,1.0,,,American,,PhilHagen,nan,0,ok no worries. Thanks for the straight story. It's appreciated.,"[33.94207019, -118.39427775]",2015-02-22 20:35:01,"Lewes, DE, USA",Eastern Time (US & Canada)
569716576850731008,neutral,0.3455,,0.0,American,,roblasvegas,nan,0,Thank you for the response. When I book I've tried my AA number and my US Airways number and each time it doesn't pick it up,,2015-02-22 20:33:11,Las Vegas,Pacific Time (US & Canada)
569716270184173568,negative,1.0,Late Flight,0.3745,American,,MeganStephens74,nan,0,to my destination. After waiting 2 hours and missing our second flight with htem. Our #luggage made the flight though...,,2015-02-22 20:31:58,"Philadelphia, PA",Atlantic Time (Canada)
569715908664430593,neutral,1.0,,,American,,hteByronCraig,nan,0,flights out of Dallas on Tuesday are not going to be Cancelled Flightled correct?,,2015-02-22 20:30:32,Dallas | Los Angeles,Central Time (US & Canada)
569715860241129472,negative,1.0,Lost Luggage,1.0,American,,pet1713,nan,0,that luggage you forgot...#mia.....he just won an oscar,"[30.0555099, -95.165959]",2015-02-22 20:30:20,Houston TX,Eastern Time (US & Canada)
569715802703859712,negative,1.0,Flight Attendant Complaints,0.6287,American,,MeganStephens74,nan,0,cost me 1 day of #vacation ($350) and all I got was a rude woman tell me to go to another country and figure out how to get...,,2015-02-22 20:30:06,"Philadelphia, PA",Atlantic Time (Canada)
569715539821654017,negative,1.0,Can't Tell,0.6636,American,,ScoJo262,nan,0,"You should really help out, you are getting a TON of bad publicity right now #WillNeverFlyWithYou",,2015-02-22 20:29:04,,Eastern Time (US & Canada)
569715419851796482,neutral,1.0,,,American,,joeyquart,nan,0,flight number #2386,,2015-02-22 20:28:35,Buda Texas,Central Time (US & Canada)
569715341259104256,neutral,0.6826,,0.0,American,,judya25,nan,0,it looks like a mistake,,2015-02-22 20:28:16,,
569715074505420802,negative,1.0,Lost Luggage,1.0,American,,LanaFBernstein,nan,0,lost luggage on flight yesterday morning #Miami to #NewYork #LGA no response and no luggage more than 37 hrs ltr,,2015-02-22 20:27:13,,Eastern Time (US & Canada)
569715065202577408,positive,0.7014,,,American,,marystanforddc,nan,0,wow that's helpful.,,2015-02-22 20:27:10,,Quito
569715059385114624,neutral,0.6708,,0.0,American,,lexdangelo,nan,0,at the gate when I get off the plane?,,2015-02-22 20:27:09,Boston,Eastern Time (US & Canada)
569714918951391232,neutral,0.6916,,,American,,TacoDangerous,nan,0,can you take care please. Thanks,,2015-02-22 20:26:36,"Two Guns, Arizona",Central Time (US & Canada)
569714842405249024,positive,0.7125,,,American,,nlrphoto,nan,0,: Those are very beautiful photos! Thx! Would marketing dept be interested in buying?,,2015-02-22 20:26:17,,
569714755109294080,neutral,0.6727,,,American,,KellyOlexa,nan,0,no worries you're swamped I know just dmd back THANK U,,2015-02-22 20:25:57,"Chicago, IL",Central Time (US & Canada)
569714439517138944,positive,1.0,,,American,,joeyquart,nan,0,we made it so no worries... You guys did good tonight and even put on my flight #firstclass,,2015-02-22 20:24:41,Buda Texas,Central Time (US & Canada)
569714383971966976,negative,1.0,Customer Service Issue,1.0,American,,BobhteBruin,nan,0,"By ""answering as fast as they can"", you mean hanging up on every call?",,2015-02-22 20:24:28,,
569714230842302464,negative,1.0,Customer Service Issue,0.7023,American,,clara_ennist,nan,0,but at least your automated message gives me info about your merger w/ . Anohter airline I know to avoid.,,2015-02-22 20:23:52,"Arlington, VA",
569714003653431296,neutral,0.6719,,0.0,American,,TinaHovsepian,nan,0,done. I hope you can offer something.,,2015-02-22 20:22:57,North Hollywood,
569713890138963968,negative,1.0,Late Flight,0.6409,American,,clara_ennist,nan,0,"that 2 hr wait became a 4 hr one. And y'all claimed to have sent an email. Yeah, that never happened. #FlyDelta",,2015-02-22 20:22:30,"Arlington, VA",
569713719124602880,negative,1.0,Customer Service Issue,0.6574,American,,KarineDelage,nan,1,it's been 2 hrs of wait on the phone a) worst customer services b) trying to know where my suitcase Is and way MORE #ANGRY,"[43.6950263, -79.3457844]",2015-02-22 20:21:50,"Toronto,Montreal,L.A,NY",Quito
569713615047168000,negative,1.0,Can't Tell,0.3471,American,,jcarney6,nan,0,why don't you take care of flight screw ups,,2015-02-22 20:21:25,"Sarasota, FL",
569713244320837633,negative,1.0,Customer Service Issue,0.7156,American,,tryingitout1357,nan,0,wht n experience w/aa reservations #service Tried to be patient with rep and she just disconnects me aa do u record conv.?,,2015-02-22 20:19:56,,Alaska
569712291857485824,negative,1.0,Cancelled Flight,0.6407,American,,MicMontgomery,nan,0,Any info for Cancelled Flightled flight 1046 tomorrow morning out of DFW? Can't get calls through to speak with anyone.,,2015-02-22 20:16:09,"Kansas City, MO",Eastern Time (US & Canada)
569711923148689408,negative,1.0,Can't Tell,1.0,American,,bjwellington,nan,0,ticks me off.,"[21.32879526, -157.91846558]",2015-02-22 20:14:41,"Sac City, IA",Central Time (US & Canada)
569711436781322241,neutral,0.6799,,0.0,American,,fverver,nan,0,my fly is 1579 if do you have some news,,2015-02-22 20:12:45,Leon. De los aldamas,Central Time (US & Canada)
569711253490409473,negative,0.68,Customer Service Issue,0.68,American,,ThatLittleAnt,nan,2,Thanks for info on super large passengers- the extra seat Mr. Big needed was the one i was sitting in already #customerservice,,2015-02-22 20:12:02,"New Haven, CT",Eastern Time (US & Canada)
569710876682366977,negative,1.0,Can't Tell,1.0,American,,ShaneHoover,nan,0,"today, after 6 yrs., no longer my preferred airline.",,2015-02-22 20:10:32,Chicago,
569710446112067584,negative,0.6688,Late Flight,0.6688,American,,georgetietjen,nan,0,"Thanks. Two hours to go inflight, hten hotel. Hang in htere with all the DFW travel delays AA team.",,2015-02-22 20:08:49,,
569710119216422912,negative,1.0,Customer Service Issue,1.0,American,,C2Next,nan,1,"- Appreciate your system is busy but when I call, having your automated system hang up on me is not helpful.",,2015-02-22 20:07:31,"St. Louis, Mo",Central Time (US & Canada)
569709973963468801,negative,1.0,Cancelled Flight,1.0,American,,LaurenCSands,nan,0,"next time my flight's Cancelled Flightled, I'd appreciate SOME indication (email, text, carrier pigeon). App didn't even warn at check in",,2015-02-22 20:06:57,,Central Time (US & Canada)
569709793000210432,negative,0.6748,Customer Service Issue,0.3521,American,,darcisays,nan,0,"Nope, I have not been rebooked.",,2015-02-22 20:06:14,Wherevers not gonna get me hit,
569709666625675264,neutral,0.6642,,0.0,American,,luisperez27,nan,0,online flight notification is down.,,2015-02-22 20:05:43,"Dallas, Texas",
569709552721141764,negative,1.0,Flight Booking Problems,0.3406,American,,PDQuigley,nan,0,- I am Platinum. I am flying USAir and they have stranded me in CLT. Not answering phones. Did not rebook me. Please help?,,2015-02-22 20:05:16,"Washington, D.C.",
569708886518849536,negative,1.0,Customer Service Issue,1.0,American,,Conor_McCormack,nan,0,is AA951 to So Paulo taking off today? Your colleagues won't tell us any thing,,2015-02-22 20:02:37,,
569708573762023424,neutral,1.0,,,American,,luisperez27,nan,0,"flight 1388 tomorrow 5:15 am, status please, thanks",,2015-02-22 20:01:23,"Dallas, Texas",
569708269943418880,negative,1.0,Customer Service Issue,1.0,American,,FrankoBlanco,nan,0,you can't change my flights and not have enough operators to handle calls.... #unacceptable #AmericanAirlines,,2015-02-22 20:00:10,South Florida ,
569707409985445889,positive,0.6709999999999999,,0.0,American,,georgetietjen,nan,0,You have a lot on your pLate Flight dealing with Cancelled Flightlations and weahter tonite. Those are more important. I know you will respond.,,2015-02-22 19:56:45,,
569706873525391360,negative,1.0,Late Flight,0.7059,American,,monumentsinking,nan,0,. Flight 654 Delayed / Flight 409 You sold my seat / flight 0671 strand me in PHX for three hours. Thanks for the memories,,2015-02-22 19:54:37,PDX JFK SFO BDL,Pacific Time (US & Canada)
569706809126055936,negative,1.0,Bad Flight,0.6852,American,,JoeMcMullenJr,nan,0,"I paid extra $ for my seat & the monitor didn't work from on AA111. How about a refund on the seat? Conf #: MDBEEI, McMullen",,2015-02-22 19:54:22,MA,Eastern Time (US & Canada)
569706793531629570,negative,1.0,Flight Attendant Complaints,1.0,American,,alxmdavis,nan,0,how nice it would be if you had helpful flight attendants instead of the rude nasty ones you employ. #WhyAreYouYelling,,2015-02-22 19:54:18,Montgomery Al,
569706754025660417,negative,1.0,Customer Service Issue,0.3539,American,,squishtine,nan,0,"Yes. However, the seats they assign us that day are never togehter. I just want to sit with my husband! Why is that impossible?",,2015-02-22 19:54:09,,
569706627667853312,neutral,1.0,,,American,,farfalla818,nan,0,any luck?,,2015-02-22 19:53:39,"Plano, Texas",
569705524138090496,neutral,0.6735,,0.0,American,,fromhteleftseat,nan,0,Group Cancelled Flights close to a thousand #flights Monday,,2015-02-22 19:49:16,Phoenix AZ,Arizona
569705276481282048,negative,0.6405,Customer Service Issue,0.3306,American,,watlouismykilla,nan,0,it's been almost 3 days and it's still frozen. Thanks doll,,2015-02-22 19:48:17,Instagram: @rad_mika,Eastern Time (US & Canada)
569704597922557952,negative,1.0,longlines,0.6531,American,,zinnian0,nan,0,line of 100+ people to rebook at MIA now. Virtual hold on rebook line just hangs up during call back.,"[25.7977857, -80.2809721]",2015-02-22 19:45:35,,Atlantic Time (Canada)
569704388106719232,negative,1.0,Cancelled Flight,1.0,American,,pdubs411,nan,0,found out my flight tomorrow was Cancelled Flightled & got in the queue for a callback 3.5 hours agostill nothing. Can I get rebooked??,,2015-02-22 19:44:45,,Atlantic Time (Canada)
569704220472913920,neutral,1.0,,,American,,luisperez27,nan,0,"looking for status of flight 1388 schedule for 5:15 am tomorrow morning, Thank you",,2015-02-22 19:44:05,"Dallas, Texas",
569704219315318784,negative,1.0,Customer Service Issue,1.0,American,,cbratch67,nan,1,Thanks for your canned response that makes it look like you care about your customers. I'm sure all Twitter users fall for it..,,2015-02-22 19:44:05,,
569704164743376896,negative,0.6945,Customer Service Issue,0.6945,American,,joerago,nan,0,"Yes, but should be able to get a push notification via the app if Im logged in and on a trip. Email/text is so 2010 .",,2015-02-22 19:43:52,"Chicago, IL",Central Time (US & Canada)
569703866997952512,negative,0.6556,Can't Tell,0.6556,American,,TGDBandit,nan,0,ratchet airway!. ......,,2015-02-22 19:42:41,,
569703802783145984,negative,0.6488,Customer Service Issue,0.6488,American,,jwat1107,nan,0,How do I check? Reservation for Joe Watson and Kelsey Jennings. We were on hold for 2 hours. Waiting for call back now. ETA?,,2015-02-22 19:42:25,tejas,Central Time (US & Canada)
569703641096933377,negative,1.0,Customer Service Issue,1.0,American,,JesseSheriff,nan,0,"is the new , and both are worse than taking the #americanairlines #nocustomerservice #fail",,2015-02-22 19:41:47,West Palm Beach,Eastern Time (US & Canada)
